Item,Location,Payment Method,Transaction ID,Transaction_Date,Sum of Total_Sales,Sum of Quantity,Sum of Price Per Unit
Sandwich,Takeaway,Credit Card,TXN_1556046,2023-04-09 00:00:00,16,4,4
Sandwich,Takeaway,Credit Card,TXN_1607471,2023-01-03 00:00:00,8,2,4
Sandwich,Takeaway,Credit Card,TXN_1647069,2023-04-06 00:00:00,4,1,4
Sandwich,Takeaway,Credit Card,TXN_2194305,2023-09-16 00:00:00,8,2,4
Sandwich,Takeaway,Credit Card,TXN_2437725,2023-01-27 00:00:00,16,4,4
Sandwich,Takeaway,Credit Card,TXN_2463115,2023-09-12 00:00:00,20,5,4
Sandwich,Takeaway,Credit Card,TXN_2581559,2023-03-25 00:00:00,4,1,4
Sandwich,Takeaway,Credit Card,TXN_2667131,2023-10-10 00:00:00,8,2,4
Sandwich,Takeaway,Credit Card,TXN_2716560,2023-08-29 00:00:00,16,4,4
Sandwich,Takeaway,Credit Card,TXN_2817018,2023-04-25 00:00:00,12,3,4
Sandwich,Takeaway,Credit Card,TXN_2911863,2023-07-09 00:00:00,8,2,4
Sandwich,Takeaway,Credit Card,TXN_2920551,2023-11-27 00:00:00,16,4,4
Sandwich,Takeaway,Credit Card,TXN_3094786,2023-01-16 00:00:00,16,4,4
Sandwich,Takeaway,Credit Card,TXN_3434549,2023-05-25 00:00:00,20,5,4
Sandwich,Takeaway,Credit Card,TXN_3447575,2023-01-17 00:00:00,16,4,4
Sandwich,Takeaway,Credit Card,TXN_3617989,2023-09-29 00:00:00,12,3,4
Sandwich,Takeaway,Credit Card,TXN_3703964,2023-09-23 00:00:00,8,2,4
Sandwich,Takeaway,Credit Card,TXN_4375708,2023-08-01 00:00:00,16,4,4
Sandwich,Takeaway,Credit Card,TXN_4580084,2023-12-17 00:00:00,20,5,4
Sandwich,Takeaway,Credit Card,TXN_5022805,2023-12-17 00:00:00,4,1,4
Sandwich,Takeaway,Credit Card,TXN_5131404,2023-06-18 00:00:00,16,4,4
Sandwich,Takeaway,Credit Card,TXN_5435751,2023-05-24 00:00:00,4,1,4
Sandwich,Takeaway,Credit Card,TXN_5516804,2023-09-26 00:00:00,,,4
Sandwich,Takeaway,Credit Card,TXN_5591967,2023-04-08 00:00:00,4,1,4
Sandwich,Takeaway,Credit Card,TXN_5614488,2023-07-22 00:00:00,4,1,4
Sandwich,Takeaway,Credit Card,TXN_5861158,2023-11-21 00:00:00,12,3,4
Sandwich,Takeaway,Credit Card,TXN_5968705,2023-12-16 00:00:00,12,3,4
Sandwich,Takeaway,Credit Card,TXN_6021363,2023-01-11 00:00:00,8,2,4
Sandwich,Takeaway,Credit Card,TXN_6073195,2023-09-13 00:00:00,12,3,4
Sandwich,Takeaway,Credit Card,TXN_6399545,2023-03-22 00:00:00,16,4,4
Sandwich,Takeaway,Credit Card,TXN_6405489,2023-05-04 00:00:00,12,3,4
Sandwich,Takeaway,Credit Card,TXN_6431703,2023-08-25 00:00:00,4,1,4
Sandwich,Takeaway,Credit Card,TXN_6608817,2023-07-17 00:00:00,20,5,4
Sandwich,Takeaway,Credit Card,TXN_6680963,2023-08-01 00:00:00,8,2,4
Sandwich,Takeaway,Credit Card,TXN_6714749,2023-08-02 00:00:00,4,1,4
Sandwich,Takeaway,Credit Card,TXN_6826409,2023-10-21 00:00:00,4,1,4
Sandwich,Takeaway,Credit Card,TXN_6959328,2023-04-23 00:00:00,12,3,4
Sandwich,Takeaway,Credit Card,TXN_7334272,2023-07-07 00:00:00,8,2,4
Sandwich,Takeaway,Credit Card,TXN_7627772,2023-10-22 00:00:00,16,4,4
Sandwich,Takeaway,Credit Card,TXN_7656355,2023-09-11 00:00:00,12,3,4
Sandwich,Takeaway,Credit Card,TXN_7667139,2023-12-05 00:00:00,12,3,4
Sandwich,Takeaway,Credit Card,TXN_7838465,2023-06-15 00:00:00,12,3,4
Sandwich,Takeaway,Credit Card,TXN_7864482,2023-01-28 00:00:00,4,1,4
Sandwich,Takeaway,Credit Card,TXN_8124663,2023-10-15 00:00:00,8,2,4
Sandwich,Takeaway,Credit Card,TXN_8560548,2023-09-02 00:00:00,4,1,4
Sandwich,Takeaway,Credit Card,TXN_8852585,2023-01-05 00:00:00,16,4,4
Sandwich,Takeaway,Credit Card,TXN_9073440,2023-08-28 00:00:00,8,2,4
Sandwich,Takeaway,Credit Card,TXN_9131337,2023-05-24 00:00:00,16,4,4
Sandwich,Takeaway,Credit Card,TXN_9475783,2023-02-11 00:00:00,20,5,4
Sandwich,Takeaway,Credit Card,TXN_9514996,2023-07-25 00:00:00,8,2,4
Sandwich,Takeaway,Credit Card,TXN_9710430,2023-01-10 00:00:00,12,3,4
Sandwich,Takeaway,Credit Card,TXN_9781679,2023-09-08 00:00:00,8,2,4
Sandwich,Takeaway,Credit Card,TXN_9801552,2023-04-20 00:00:00,16,4,4
Sandwich,Takeaway,Credit Card,TXN_9928552,2023-06-13 00:00:00,20,5,4
Sandwich,Takeaway,Digital Wallet,TXN_1088497,2023-07-05 00:00:00,4,1,4
Sandwich,Takeaway,Digital Wallet,TXN_1231366,2023-11-28 00:00:00,12,3,4
Sandwich,Takeaway,Digital Wallet,TXN_1458905,2023-02-19 00:00:00,4,1,4
Sandwich,Takeaway,Digital Wallet,TXN_1570573,2023-04-09 00:00:00,12,3,4
Sandwich,Takeaway,Digital Wallet,TXN_1691313,2023-03-17 00:00:00,8,2,4
Sandwich,Takeaway,Digital Wallet,TXN_1707251,2023-10-06 00:00:00,8,2,4
Sandwich,Takeaway,Digital Wallet,TXN_1731476,2023-04-19 00:00:00,4,1,4
Sandwich,Takeaway,Digital Wallet,TXN_1811216,2023-01-18 00:00:00,4,1,4
Sandwich,Takeaway,Digital Wallet,TXN_1927324,2023-08-29 00:00:00,4,1,4
Sandwich,Takeaway,Digital Wallet,TXN_2062854,2023-12-01 00:00:00,16,4,4
Sandwich,Takeaway,Digital Wallet,TXN_2112522,2023-04-30 00:00:00,20,5,4
Sandwich,Takeaway,Digital Wallet,TXN_2672972,2023-06-15 00:00:00,4,1,4
Sandwich,Takeaway,Digital Wallet,TXN_3222677,2023-12-16 00:00:00,4,1,4
Sandwich,Takeaway,Digital Wallet,TXN_3315467,2023-11-17 00:00:00,8,2,4
Sandwich,Takeaway,Digital Wallet,TXN_3706167,2023-10-02 00:00:00,20,5,4
Sandwich,Takeaway,Digital Wallet,TXN_3733753,2023-03-10 00:00:00,4,1,4
Sandwich,Takeaway,Digital Wallet,TXN_3847405,2023-06-15 00:00:00,4,1,4
Sandwich,Takeaway,Digital Wallet,TXN_3894173,2023-10-07 00:00:00,20,5,4
Sandwich,Takeaway,Digital Wallet,TXN_4005014,2023-07-10 00:00:00,4,1,4
Sandwich,Takeaway,Digital Wallet,TXN_4142781,2023-01-30 00:00:00,20,5,4
Sandwich,Takeaway,Digital Wallet,TXN_4152991,2023-12-17 00:00:00,20,5,4
Sandwich,Takeaway,Digital Wallet,TXN_4315166,2023-06-10 00:00:00,8,2,4
Sandwich,Takeaway,Digital Wallet,TXN_4382802,2023-07-17 00:00:00,4,1,4
Sandwich,Takeaway,Digital Wallet,TXN_4431179,2023-08-13 00:00:00,12,3,4
Sandwich,Takeaway,Digital Wallet,TXN_4496665,2023-12-10 00:00:00,8,2,4
Sandwich,Takeaway,Digital Wallet,TXN_4600614,2023-01-27 00:00:00,12,3,4
Sandwich,Takeaway,Digital Wallet,TXN_4813580,2023-04-15 00:00:00,12,3,4
Sandwich,Takeaway,Digital Wallet,TXN_4851339,2023-02-01 00:00:00,4,1,4
Sandwich,Takeaway,Digital Wallet,TXN_5132361,2023-12-01 00:00:00,12,3,4
Sandwich,Takeaway,Digital Wallet,TXN_5247378,2023-06-16 00:00:00,8,2,4
Sandwich,Takeaway,Digital Wallet,TXN_5279293,2023-11-11 00:00:00,12,3,4
Sandwich,Takeaway,Digital Wallet,TXN_5321145,2023-08-29 00:00:00,20,5,4
Sandwich,Takeaway,Digital Wallet,TXN_5447508,2023-06-28 00:00:00,12,3,4
Sandwich,Takeaway,Digital Wallet,TXN_5458161,2023-07-19 00:00:00,4,1,4
Sandwich,Takeaway,Digital Wallet,TXN_5675095,2023-05-18 00:00:00,16,4,4
Sandwich,Takeaway,Digital Wallet,TXN_5956755,2023-03-05 00:00:00,20,5,4
Sandwich,Takeaway,Digital Wallet,TXN_6361593,2023-08-29 00:00:00,16,4,4
Sandwich,Takeaway,Digital Wallet,TXN_6404763,2023-11-13 00:00:00,20,5,4
Sandwich,Takeaway,Digital Wallet,TXN_6422433,2023-05-09 00:00:00,20,5,4
Sandwich,Takeaway,Digital Wallet,TXN_6716151,2023-01-26 00:00:00,12,3,4
Sandwich,Takeaway,Digital Wallet,TXN_6921057,2023-07-10 00:00:00,16,4,4
Sandwich,Takeaway,Digital Wallet,TXN_6960031,2023-04-25 00:00:00,20,5,4
Sandwich,Takeaway,Digital Wallet,TXN_7126803,2023-05-24 00:00:00,20,5,4
Sandwich,Takeaway,Digital Wallet,TXN_7267366,2023-06-02 00:00:00,12,3,4
Sandwich,Takeaway,Digital Wallet,TXN_7380277,2023-04-24 00:00:00,16,4,4
Sandwich,Takeaway,Digital Wallet,TXN_7483257,2023-06-05 00:00:00,8,2,4
Sandwich,Takeaway,Digital Wallet,TXN_7497122,2023-03-23 00:00:00,20,5,4
Sandwich,Takeaway,Digital Wallet,TXN_7578769,2023-01-30 00:00:00,20,5,4
Sandwich,Takeaway,Digital Wallet,TXN_7773968,2023-02-24 00:00:00,20,5,4
Sandwich,Takeaway,Digital Wallet,TXN_7797507,2023-06-06 00:00:00,20,5,4
Sandwich,Takeaway,Digital Wallet,TXN_7852990,2023-07-10 00:00:00,20,5,4
Sandwich,Takeaway,Digital Wallet,TXN_7860953,2023-09-10 00:00:00,4,1,4
Sandwich,Takeaway,Digital Wallet,TXN_7878520,2023-08-29 00:00:00,12,3,4
Sandwich,Takeaway,Digital Wallet,TXN_8048037,2023-03-31 00:00:00,8,2,4
Sandwich,Takeaway,Digital Wallet,TXN_8090470,2023-11-18 00:00:00,16,4,4
Sandwich,Takeaway,Digital Wallet,TXN_8182245,2023-10-24 00:00:00,20,5,4
Sandwich,Takeaway,Digital Wallet,TXN_8211146,2023-04-30 00:00:00,20,5,4
Sandwich,Takeaway,Digital Wallet,TXN_8345723,2023-08-27 00:00:00,4,1,4
Sandwich,Takeaway,Digital Wallet,TXN_8430882,2023-06-17 00:00:00,8,2,4
Sandwich,Takeaway,Digital Wallet,TXN_8664335,2023-06-12 00:00:00,20,5,4
Sandwich,Takeaway,Digital Wallet,TXN_8837375,2023-11-21 00:00:00,8,2,4
Sandwich,Takeaway,Digital Wallet,TXN_8964527,2023-02-22 00:00:00,16,4,4
Sandwich,Takeaway,Digital Wallet,TXN_9068244,2023-10-19 00:00:00,20,5,4
Sandwich,Takeaway,Digital Wallet,TXN_9205425,2023-09-16 00:00:00,12,3,4
Sandwich,Takeaway,Digital Wallet,TXN_9268974,2023-10-29 00:00:00,8,2,4
Sandwich,Takeaway,Digital Wallet,TXN_9561380,2023-08-11 00:00:00,4,1,4
Sandwich,Takeaway,Digital Wallet,TXN_9703722,2023-01-11 00:00:00,20,5,4
Sandwich,Takeaway,Digital Wallet,TXN_9783697,2023-07-14 00:00:00,4,1,4
Sandwich,Takeaway,Digital Wallet,TXN_9891576,2023-04-28 00:00:00,12,3,4
Sandwich,Takeaway,Digital Wallet,TXN_9947324,2023-08-22 00:00:00,8,2,4
Sandwich,Takeaway,Digital Wallet,TXN_9952479,2023-12-06 00:00:00,4,1,4
Sandwich,Takeaway,Digital Wallet,TXN_9983356,2023-09-20 00:00:00,8,2,4
Sandwich,Takeaway,UNKNOWN,TXN_1034651,2023-07-06 00:00:00,12,3,4
Sandwich,Takeaway,UNKNOWN,TXN_1310741,2023-07-25 00:00:00,12,3,4
Sandwich,Takeaway,UNKNOWN,TXN_1486576,2023-09-10 00:00:00,16,4,4
Sandwich,Takeaway,UNKNOWN,TXN_1547245,2023-09-11 00:00:00,,,4
Sandwich,Takeaway,UNKNOWN,TXN_1555314,2023-02-25 00:00:00,4,1,4
Sandwich,Takeaway,UNKNOWN,TXN_1694364,2023-06-10 00:00:00,12,3,4
Sandwich,Takeaway,UNKNOWN,TXN_1857902,2023-04-26 00:00:00,20,5,4
Sandwich,Takeaway,UNKNOWN,TXN_1942950,2023-03-25 00:00:00,16,4,4
Sandwich,Takeaway,UNKNOWN,TXN_2050017,2023-03-24 00:00:00,16,4,4
Sandwich,Takeaway,UNKNOWN,TXN_2101632,2023-06-12 00:00:00,16,4,4
Sandwich,Takeaway,UNKNOWN,TXN_2275914,2023-10-24 00:00:00,8,2,4
Sandwich,Takeaway,UNKNOWN,TXN_2427584,2023-12-22 00:00:00,16,4,4
Sandwich,Takeaway,UNKNOWN,TXN_2503245,2023-04-15 00:00:00,12,3,4
Sandwich,Takeaway,UNKNOWN,TXN_2630698,2023-08-22 00:00:00,8,2,4
Sandwich,Takeaway,UNKNOWN,TXN_2641386,2023-03-25 00:00:00,12,3,4
Sandwich,Takeaway,UNKNOWN,TXN_3120637,2023-08-11 00:00:00,12,3,4
Sandwich,Takeaway,UNKNOWN,TXN_3172621,2023-10-15 00:00:00,16,4,4
Sandwich,Takeaway,UNKNOWN,TXN_3317406,2023-01-04 00:00:00,12,3,4
Sandwich,Takeaway,UNKNOWN,TXN_3317649,2023-11-06 00:00:00,12,3,4
Sandwich,Takeaway,UNKNOWN,TXN_3352256,2023-09-08 00:00:00,8,2,4
Sandwich,Takeaway,UNKNOWN,TXN_3420316,2023-10-31 00:00:00,12,3,4
Sandwich,Takeaway,UNKNOWN,TXN_3483570,2023-03-21 00:00:00,8,2,4
Sandwich,Takeaway,UNKNOWN,TXN_3656762,2023-07-31 00:00:00,8,2,4
Sandwich,Takeaway,UNKNOWN,TXN_3751420,2023-11-20 00:00:00,20,5,4
Sandwich,Takeaway,UNKNOWN,TXN_3819085,2023-11-23 00:00:00,4,1,4
Sandwich,Takeaway,UNKNOWN,TXN_3847176,2023-05-07 00:00:00,12,3,4
Sandwich,Takeaway,UNKNOWN,TXN_3947116,2023-01-13 00:00:00,4,1,4
Sandwich,Takeaway,UNKNOWN,TXN_4083004,2023-03-06 00:00:00,20,5,4
Sandwich,Takeaway,UNKNOWN,TXN_4165923,2023-03-14 00:00:00,12,3,4
Sandwich,Takeaway,UNKNOWN,TXN_4171998,2023-10-18 00:00:00,,,4
Sandwich,Takeaway,UNKNOWN,TXN_4276482,2023-08-26 00:00:00,16,4,4
Sandwich,Takeaway,UNKNOWN,TXN_4366417,2023-10-10 00:00:00,12,3,4
Sandwich,Takeaway,UNKNOWN,TXN_4428252,2023-10-31 00:00:00,12,3,4
Sandwich,Takeaway,UNKNOWN,TXN_4630633,2023-10-22 00:00:00,4,1,4
Sandwich,Takeaway,UNKNOWN,TXN_4647042,2023-04-25 00:00:00,20,5,4
Sandwich,Takeaway,UNKNOWN,TXN_4798335,2023-02-16 00:00:00,20,5,4
Sandwich,Takeaway,UNKNOWN,TXN_5138053,2023-02-16 00:00:00,20,5,4
Sandwich,Takeaway,UNKNOWN,TXN_5182042,2023-02-25 00:00:00,16,4,4
Sandwich,Takeaway,UNKNOWN,TXN_5255092,2023-10-08 00:00:00,4,1,4
Sandwich,Takeaway,UNKNOWN,TXN_5591145,2023-08-22 00:00:00,12,3,4
Sandwich,Takeaway,UNKNOWN,TXN_5656252,2023-08-04 00:00:00,16,4,4
Sandwich,Takeaway,UNKNOWN,TXN_5712248,2023-03-02 00:00:00,20,5,4
Sandwich,Takeaway,UNKNOWN,TXN_5882077,2023-03-10 00:00:00,12,3,4
Sandwich,Takeaway,UNKNOWN,TXN_5954991,2023-08-07 00:00:00,12,3,4
Sandwich,Takeaway,UNKNOWN,TXN_6096492,2023-12-23 00:00:00,20,5,4
Sandwich,Takeaway,UNKNOWN,TXN_6149247,2023-09-21 00:00:00,12,3,4
Sandwich,Takeaway,UNKNOWN,TXN_6498876,2023-08-20 00:00:00,12,3,4
Sandwich,Takeaway,UNKNOWN,TXN_6541659,2023-01-29 00:00:00,12,3,4
Sandwich,Takeaway,UNKNOWN,TXN_6972491,2023-07-02 00:00:00,4,1,4
Sandwich,Takeaway,UNKNOWN,TXN_7009420,2023-07-07 00:00:00,20,5,4
Sandwich,Takeaway,UNKNOWN,TXN_7033977,2023-05-04 00:00:00,16,4,4
Sandwich,Takeaway,UNKNOWN,TXN_7122708,2023-06-23 00:00:00,,5,
Sandwich,Takeaway,UNKNOWN,TXN_7188412,2023-08-08 00:00:00,4,1,4
Sandwich,Takeaway,UNKNOWN,TXN_7222483,2023-05-02 00:00:00,20,5,4
Sandwich,Takeaway,UNKNOWN,TXN_7270652,2023-05-14 00:00:00,4,1,4
Sandwich,Takeaway,UNKNOWN,TXN_7429032,2023-08-18 00:00:00,8,2,4
Sandwich,Takeaway,UNKNOWN,TXN_7433531,2023-08-16 00:00:00,8,2,4
Sandwich,Takeaway,UNKNOWN,TXN_7486118,2023-05-22 00:00:00,16,4,4
Sandwich,Takeaway,UNKNOWN,TXN_7595115,2023-04-17 00:00:00,8,2,4
Sandwich,Takeaway,UNKNOWN,TXN_7837381,2023-07-17 00:00:00,20,5,4
Sandwich,Takeaway,UNKNOWN,TXN_7910572,2023-07-07 00:00:00,16,4,4
Sandwich,Takeaway,UNKNOWN,TXN_8127433,2023-07-11 00:00:00,12,3,4
Sandwich,Takeaway,UNKNOWN,TXN_8167741,2023-09-09 00:00:00,16,4,4
Sandwich,Takeaway,UNKNOWN,TXN_8267915,2023-03-22 00:00:00,8,2,4
Sandwich,Takeaway,UNKNOWN,TXN_8309656,2023-01-04 00:00:00,12,3,4
Sandwich,Takeaway,UNKNOWN,TXN_8325722,2023-05-27 00:00:00,8,2,4
Sandwich,Takeaway,UNKNOWN,TXN_8644398,2023-02-08 00:00:00,16,4,4
Sandwich,Takeaway,UNKNOWN,TXN_8725610,2023-02-11 00:00:00,8,2,4
Sandwich,Takeaway,UNKNOWN,TXN_8726874,2023-09-30 00:00:00,8,2,4
Sandwich,Takeaway,UNKNOWN,TXN_8782513,2023-10-15 00:00:00,20,5,4
Sandwich,Takeaway,UNKNOWN,TXN_8789137,2023-09-25 00:00:00,4,1,4
Sandwich,Takeaway,UNKNOWN,TXN_8821839,2023-11-11 00:00:00,20,5,4
Sandwich,Takeaway,UNKNOWN,TXN_8844497,2023-11-18 00:00:00,12,3,4
Sandwich,Takeaway,UNKNOWN,TXN_9039165,2023-03-10 00:00:00,16,4,4
Sandwich,Takeaway,UNKNOWN,TXN_9121241,2023-03-18 00:00:00,20,5,4
Sandwich,Takeaway,UNKNOWN,TXN_9253398,2023-12-14 00:00:00,8,2,4
Sandwich,Takeaway,UNKNOWN,TXN_9407000,2023-10-03 00:00:00,16,4,4
Sandwich,Takeaway,UNKNOWN,TXN_9653377,2023-07-31 00:00:00,8,2,4
Sandwich,Takeaway,UNKNOWN,TXN_9840274,2023-02-25 00:00:00,20,5,4
Sandwich,Takeaway,UNKNOWN,TXN_9874588,2023-06-04 00:00:00,8,2,4
Sandwich,Takeaway,UNKNOWN,TXN_9904214,2023-03-13 00:00:00,20,5,4
Smoothie,Takeaway,Cash,TXN_1408709,2023-04-14 00:00:00,20,5,4
Smoothie,Takeaway,Cash,TXN_1505875,2023-05-17 00:00:00,16,4,4
Smoothie,Takeaway,Cash,TXN_1569729,2023-07-16 00:00:00,20,5,4
Smoothie,Takeaway,Cash,TXN_1792573,2023-12-07 00:00:00,20,5,4
Smoothie,Takeaway,Cash,TXN_2349072,2023-09-06 00:00:00,20,5,4
Smoothie,Takeaway,Cash,TXN_2521185,2023-03-20 00:00:00,8,2,4
Smoothie,Takeaway,Cash,TXN_2616353,2023-06-24 00:00:00,12,3,4
Smoothie,Takeaway,Cash,TXN_2807590,2023-09-05 00:00:00,16,4,4
Smoothie,Takeaway,Cash,TXN_3291900,2023-05-04 00:00:00,16,4,4
Smoothie,Takeaway,Cash,TXN_3493951,2023-08-20 00:00:00,20,5,4
Smoothie,Takeaway,Cash,TXN_4036747,2023-05-27 00:00:00,4,1,4
Smoothie,Takeaway,Cash,TXN_4389662,2023-08-09 00:00:00,4,1,4
Smoothie,Takeaway,Cash,TXN_4447856,2023-09-11 00:00:00,8,2,4
Smoothie,Takeaway,Cash,TXN_4571510,2023-11-19 00:00:00,12,3,4
Smoothie,Takeaway,Cash,TXN_4630658,2023-07-10 00:00:00,4,1,4
Smoothie,Takeaway,Cash,TXN_4762520,2023-07-17 00:00:00,4,1,4
Smoothie,Takeaway,Cash,TXN_4887189,2023-07-19 00:00:00,12,3,4
Smoothie,Takeaway,Cash,TXN_5369243,2023-11-16 00:00:00,16,4,4
Smoothie,Takeaway,Cash,TXN_5412834,2023-07-13 00:00:00,16,4,4
Smoothie,Takeaway,Cash,TXN_5528426,2023-06-01 00:00:00,16,4,4
Smoothie,Takeaway,Cash,TXN_5572520,2023-05-14 00:00:00,20,5,4
Smoothie,Takeaway,Cash,TXN_5580933,2023-10-19 00:00:00,12,3,4
Smoothie,Takeaway,Cash,TXN_5673476,2023-02-09 00:00:00,16,4,4
Smoothie,Takeaway,Cash,TXN_5921442,2023-02-04 00:00:00,16,4,4
Smoothie,Takeaway,Cash,TXN_5962196,2023-11-29 00:00:00,8,2,4
Smoothie,Takeaway,Cash,TXN_6012446,2023-07-20 00:00:00,16,4,4
Smoothie,Takeaway,Cash,TXN_6241505,2023-11-20 00:00:00,16,4,4
Smoothie,Takeaway,Cash,TXN_6371264,2023-02-27 00:00:00,20,5,4
Smoothie,Takeaway,Cash,TXN_6401072,2023-07-28 00:00:00,16,4,4
Smoothie,Takeaway,Cash,TXN_6532452,2023-02-24 00:00:00,20,5,4
Smoothie,Takeaway,Cash,TXN_6655017,2023-12-04 00:00:00,16,4,4
Smoothie,Takeaway,Cash,TXN_6809170,2023-08-10 00:00:00,16,4,4
Smoothie,Takeaway,Cash,TXN_7463102,2023-11-27 00:00:00,20,5,4
Smoothie,Takeaway,Cash,TXN_7733300,2023-12-10 00:00:00,8,2,4
Smoothie,Takeaway,Cash,TXN_8566683,2023-08-09 00:00:00,16,4,4
Smoothie,Takeaway,Cash,TXN_8593064,2023-03-12 00:00:00,16,4,4
Smoothie,Takeaway,Cash,TXN_8619762,2023-08-05 00:00:00,16,4,4
Smoothie,Takeaway,Cash,TXN_8843061,2023-11-10 00:00:00,4,1,4
Smoothie,Takeaway,Cash,TXN_9096951,2023-06-28 00:00:00,12,3,4
Smoothie,Takeaway,Cash,TXN_9278992,2023-12-15 00:00:00,16,4,4
Smoothie,Takeaway,Cash,TXN_9507002,2023-05-08 00:00:00,4,1,4
Smoothie,Takeaway,Cash,TXN_9762035,2023-08-21 00:00:00,4,1,4
Smoothie,Takeaway,Cash,TXN_9878649,2023-09-18 00:00:00,20,5,4
Smoothie,Takeaway,Cash,TXN_9947479,2023-09-27 00:00:00,20,5,4
Smoothie,Takeaway,Credit Card,TXN_1153869,2023-11-03 00:00:00,20,5,4
Smoothie,Takeaway,Credit Card,TXN_1180397,2023-04-05 00:00:00,12,3,4
Smoothie,Takeaway,Credit Card,TXN_1292430,2023-03-09 00:00:00,4,1,4
Smoothie,Takeaway,Credit Card,TXN_1411744,2023-09-17 00:00:00,16,4,4
Smoothie,Takeaway,Credit Card,TXN_1660104,2023-02-04 00:00:00,8,2,4
Smoothie,Takeaway,Credit Card,TXN_1663113,2023-12-24 00:00:00,16,4,4
Smoothie,Takeaway,Credit Card,TXN_1702437,2023-06-27 00:00:00,16,4,4
Smoothie,Takeaway,Credit Card,TXN_1928131,2023-04-17 00:00:00,4,1,4
Smoothie,Takeaway,Credit Card,TXN_1967565,2023-03-31 00:00:00,20,5,4
Smoothie,Takeaway,Credit Card,TXN_2352246,2023-06-20 00:00:00,16,4,4
Smoothie,Takeaway,Credit Card,TXN_2756336,2023-07-07 00:00:00,12,3,4
Smoothie,Takeaway,Credit Card,TXN_2897727,2023-02-15 00:00:00,20,5,4
Smoothie,Takeaway,Credit Card,TXN_2939069,2023-09-06 00:00:00,20,5,4
Smoothie,Takeaway,Credit Card,TXN_3468006,2023-07-28 00:00:00,12,3,4
Smoothie,Takeaway,Credit Card,TXN_3522385,2023-03-19 00:00:00,16,4,4
Smoothie,Takeaway,Credit Card,TXN_3567645,2023-03-30 00:00:00,16,4,4
Smoothie,Takeaway,Credit Card,TXN_3709853,2023-08-21 00:00:00,8,2,4
Smoothie,Takeaway,Credit Card,TXN_3822036,2023-05-07 00:00:00,12,3,4
Smoothie,Takeaway,Credit Card,TXN_4060332,2023-07-10 00:00:00,12,3,4
Smoothie,Takeaway,Credit Card,TXN_4118960,2023-09-24 00:00:00,20,5,4
Smoothie,Takeaway,Credit Card,TXN_4508067,2023-03-19 00:00:00,20,5,4
Smoothie,Takeaway,Credit Card,TXN_4734366,2023-08-20 00:00:00,4,1,4
Smoothie,Takeaway,Credit Card,TXN_4735392,2023-04-04 00:00:00,12,3,4
Smoothie,Takeaway,Credit Card,TXN_5129701,2023-11-09 00:00:00,8,2,4
Smoothie,Takeaway,Credit Card,TXN_5153408,2023-08-22 00:00:00,4,1,4
Smoothie,Takeaway,Credit Card,TXN_5202752,2023-05-08 00:00:00,20,5,4
Smoothie,Takeaway,Credit Card,TXN_5279972,2023-01-07 00:00:00,16,4,4
Smoothie,Takeaway,Credit Card,TXN_5318263,2023-06-12 00:00:00,4,1,4
Smoothie,Takeaway,Credit Card,TXN_5414186,2023-04-24 00:00:00,4,1,4
Smoothie,Takeaway,Credit Card,TXN_5534515,2023-02-09 00:00:00,4,1,4
Smoothie,Takeaway,Credit Card,TXN_5576265,2023-04-08 00:00:00,16,4,4
Smoothie,Takeaway,Credit Card,TXN_5630457,2023-03-01 00:00:00,4,1,4
Smoothie,Takeaway,Credit Card,TXN_5777164,2023-02-07 00:00:00,4,1,4
Smoothie,Takeaway,Credit Card,TXN_5892508,2023-03-21 00:00:00,4,1,4
Smoothie,Takeaway,Credit Card,TXN_5894676,2023-06-17 00:00:00,20,5,4
Smoothie,Takeaway,Credit Card,TXN_6052901,2023-08-16 00:00:00,20,5,4
Smoothie,Takeaway,Credit Card,TXN_6101067,2023-09-05 00:00:00,4,1,4
Smoothie,Takeaway,Credit Card,TXN_6225571,2023-09-13 00:00:00,8,2,4
Smoothie,Takeaway,Credit Card,TXN_6234070,2023-01-31 00:00:00,8,2,4
Smoothie,Takeaway,Credit Card,TXN_6249754,2023-10-21 00:00:00,4,1,4
Smoothie,Takeaway,Credit Card,TXN_6324687,2023-03-03 00:00:00,4,1,4
Smoothie,Takeaway,Credit Card,TXN_6479368,2023-09-08 00:00:00,8,2,4
Smoothie,Takeaway,Credit Card,TXN_7027319,2023-02-25 00:00:00,,,4
Smoothie,Takeaway,Credit Card,TXN_7134064,2023-04-04 00:00:00,20,5,4
Smoothie,Takeaway,Credit Card,TXN_7163533,2023-08-17 00:00:00,16,4,4
Smoothie,Takeaway,Credit Card,TXN_7538570,2023-04-18 00:00:00,16,4,4
Smoothie,Takeaway,Credit Card,TXN_7814690,2023-05-10 00:00:00,4,1,4
Smoothie,Takeaway,Credit Card,TXN_7865220,2023-06-28 00:00:00,4,1,4
Smoothie,Takeaway,Credit Card,TXN_8112788,2023-08-07 00:00:00,4,1,4
Smoothie,Takeaway,Credit Card,TXN_8127681,2023-09-02 00:00:00,4,1,4
Smoothie,Takeaway,Credit Card,TXN_8241724,2023-05-14 00:00:00,4,1,4
Smoothie,Takeaway,Credit Card,TXN_8278982,2023-09-06 00:00:00,20,5,4
Smoothie,Takeaway,Credit Card,TXN_8385321,2023-02-08 00:00:00,8,2,4
Smoothie,Takeaway,Credit Card,TXN_8424592,2023-11-09 00:00:00,16,4,4
